pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Incorrect product formulation administered,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Aphthous ulcer,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Sialoadenitis,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Wound infection,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Angular cheilitis,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Injection site reaction,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Ocular discomfort,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Eye irritation,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Migraine,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Ulcerative keratitis,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Psychiatric symptom,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Product dose omission issue,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Fungal pharyngitis,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Malignant ascites,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Corneal epitheliopathy,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Infectious iridocyclitis,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Intraocular pressure increased,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Faeces soft,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Breast haemorrhage,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
Pelvic fracture,expanded_chemo,1,181,0,2129,182,2129,35.19834710743802,1.4286732944817016,867.1847117749554,34.91803278688525,4.866838125032408,1.3739408690129156,-3.0016789906613597,0.07875378623972307,6.065999082771985,1.6598530182667834,False,False,False,False,False,False
