pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Anuria,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Disseminated intravascular coagulation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Conjunctivitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Insomnia,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Dysphonia,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Amnesia,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Urinary bladder rupture,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Bacteraemia,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Mucosal inflammation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Osteomyelitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Abnormal sensation in eye,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Intestinal perforation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Laryngopharyngitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Oral candidiasis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Compression fracture,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Corneal erosion,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Posterior reversible encephalopathy syndrome,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Discouragement,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Oral discomfort,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Paraesthesia oral,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Incorrect drug administration rate,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Cystitis haemorrhagic,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Inappropriate antidiuretic hormone secretion,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Cataract,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Respiratory syncytial virus test positive,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Hypoacusis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Feeling abnormal,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Duodenal perforation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Malaise,sacituzumab_govitecan_alone,7,175,3,345,182,348,4.6,1.1750974243162835,18.007017598827343,4.461538461538462,4.249409893267653,0.930907476727054,-0.8293786291010288,3.4339622641509435,2.004406935541692,1.209707683888372,True,True,False,False,False,False
Pruritus,sacituzumab_govitecan_alone,4,178,2,346,182,348,3.8876404494382024,0.7052463434502642,21.43045249999787,3.8241758241758244,1.5495006980019488,0.8135685454740198,-1.3999660866545165,2.060377358490566,1.9489071924861496,1.080473714295075,False,False,False,False,False,False
Candida infection,sacituzumab_govitecan_alone,2,180,1,347,182,348,3.8555555555555556,0.34724430526228994,42.809366249352415,3.8241758241758244,0.32816485026456904,0.7082185401206508,-2.1941382722874394,1.030188679245283,1.9516154885236612,0.9917182711098603,False,False,False,False,False,False
Malignant pleural effusion,sacituzumab_govitecan_alone,2,180,1,347,182,348,3.8555555555555556,0.34724430526228994,42.809366249352415,3.8241758241758244,0.32816485026456904,0.7082185401206508,-2.1941382722874394,1.030188679245283,1.9516154885236612,0.9917182711098603,False,False,False,False,False,False
